iter,molecular_formula,molecular_mass
1112000,H7O5N128Al128,5332.747
1112025,H7O5N128Al128,5332.747
1112050,H7O5N128Al128,5332.747
1112075,H7O5N128Al128,5332.747
1112100,H7O5N128Al128,5332.747
1112125,H7O5N128Al128,5332.747
1112150,H7O5N128Al128,5332.747
1112175,H7O5N128Al128,5332.747
1112200,H7O5N128Al128,5332.747
1112225,H7O5N128Al128,5332.747
1112250,H7O5N128Al128,5332.747
1112275,H7O5N128Al128,5332.747
1112300,H7O5N128Al128,5332.747
1112325,H7O5N128Al128,5332.747
1112350,H7O5N128Al128,5332.747
1112375,H7O5N128Al128,5332.747
1112400,H7O5N128Al128,5332.747
1112425,H7O5N128Al128,5332.747
1112450,H7O5N128Al128,5332.747
1112475,H7O5N128Al128,5332.747
1112500,H7O5N128Al128,5332.747
1112525,H7O5N128Al128,5332.747
1112550,H7O5N128Al128,5332.747
1112575,H7O5N128Al128,5332.747
1112600,H7O5N128Al128,5332.747
1112625,H7O5N128Al128,5332.747
1112650,H7O5N128Al128,5332.747
1112675,H7O5N128Al128,5332.747
1112700,H7O5N128Al128,5332.747
1112725,H7O5N128Al128,5332.747
1112750,H7O5N128Al128,5332.747
1112775,H7O5N128Al128,5332.747
1112800,H7O5N128Al128,5332.747
1112825,H7O5N128Al128,5332.747
1112850,H7O5N128Al128,5332.747
1112875,H7O5N128Al128,5332.747
1112900,H7O5N128Al128,5332.747
1112925,H7O5N128Al128,5332.747
1112950,H7O5N128Al128,5332.747
1112975,H7O5N128Al128,5332.747
1113000,H7O5N128Al128,5332.747
1113025,H7O5N128Al128,5332.747
1113050,H7O5N128Al128,5332.747
1113075,H7O5N128Al128,5332.747
1113100,H7O5N128Al128,5332.747
1113125,H7O5N128Al128,5332.747
1113150,H7O5N128Al128,5332.747
1113175,H7O5N128Al128,5332.747
1113200,H7O5N128Al128,5332.747
1113225,H7O5N128Al128,5332.747
1113250,H7O5N128Al128,5332.747
1113275,H7O5N128Al128,5332.747
1113300,H7O5N128Al128,5332.747
1113325,H7O5N128Al128,5332.747
1113350,H7O5N128Al128,5332.747
1113375,H7O5N128Al128,5332.747
1113400,H7O5N128Al128,5332.747
1113425,H7O5N128Al128,5332.747
1113450,H7O5N128Al128,5332.747
1113475,H7O5N128Al128,5332.747
1113500,H7O5N128Al128,5332.747
1113525,H9O6N128Al128,5350.762
1113550,H9O6N128Al128,5350.762
1113575,H9O6N128Al128,5350.762
1113600,H9O6N128Al128,5350.762
1113625,H9O6N128Al128,5350.762
1113650,H9O6N128Al128,5350.762
1113675,H7O5N128Al128,5332.747
1113700,H7O5N128Al128,5332.747
1113725,H7O5N128Al128,5332.747
1113750,H7O5N128Al128,5332.747
1113775,H7O5N128Al128,5332.747
1113800,H7O5N128Al128,5332.747
1113825,H7O5N128Al128,5332.747
1113850,H7O5N128Al128,5332.747
1113875,H7O5N128Al128,5332.747
1113900,H7O5N128Al128,5332.747
1113925,H7O5N128Al128,5332.747
1113950,H7O5N128Al128,5332.747
1113975,H7O5N128Al128,5332.747
1114000,H7O5N128Al128,5332.747
1114025,H7O5N128Al128,5332.747
1114050,H7O5N128Al128,5332.747
1114075,H7O5N128Al128,5332.747
1114100,H7O5N128Al128,5332.747
1114125,H7O5N128Al128,5332.747
1114150,H7O5N128Al128,5332.747
1114175,H7O5N128Al128,5332.747
1114200,H7O5N128Al128,5332.747
1114225,H7O5N128Al128,5332.747
1114250,H7O5N128Al128,5332.747
1114275,H7O5N128Al128,5332.747
1114300,H7O5N128Al128,5332.747
1114325,H7O5N128Al128,5332.747
1114350,H7O5N128Al128,5332.747
1114375,H7O5N128Al128,5332.747
1114400,H7O5N128Al128,5332.747
1114425,H7O5N128Al128,5332.747
1114450,H7O5N128Al128,5332.747
1114475,H7O5N128Al128,5332.747
1114500,H7O5N128Al128,5332.747
1114525,H7O5N128Al128,5332.747
1114550,H7O5N128Al128,5332.747
1114575,H7O5N128Al128,5332.747
1114600,H7O5N128Al128,5332.747
1114625,H7O5N128Al128,5332.747
1114650,H7O5N128Al128,5332.747
1114675,H7O5N128Al128,5332.747
1114700,H7O5N128Al128,5332.747
1114725,H7O5N128Al128,5332.747
1114750,H7O5N128Al128,5332.747
1114775,H7O5N128Al128,5332.747
1114800,H7O5N128Al128,5332.747
1114825,H7O5N128Al128,5332.747
1114850,H7O5N128Al128,5332.747
1114875,H7O5N128Al128,5332.747
1114900,H7O5N128Al128,5332.747
1114925,H7O5N128Al128,5332.747
1114950,H7O5N128Al128,5332.747
1114975,H7O5N128Al128,5332.747
1115000,H7O5N128Al128,5332.747
1115025,H7O5N128Al128,5332.747
1115050,H7O5N128Al128,5332.747
1115075,H7O5N128Al128,5332.747
1115100,H7O5N128Al128,5332.747
1115125,H7O5N128Al128,5332.747
1115150,H7O5N128Al128,5332.747
1115175,H7O5N128Al128,5332.747
1115200,H7O5N128Al128,5332.747
1115225,H7O5N128Al128,5332.747
1115250,H7O5N128Al128,5332.747
1115275,H7O5N128Al128,5332.747
1115300,H7O5N128Al128,5332.747
1115325,H7O5N128Al128,5332.747
1115350,H7O5N128Al128,5332.747
1115375,H7O5N128Al128,5332.747
1115400,H7O5N128Al128,5332.747
1115425,H7O5N128Al128,5332.747
1115450,H7O5N128Al128,5332.747
1115475,H7O5N128Al128,5332.747
1115500,H7O5N128Al128,5332.747
1115525,H7O5N128Al128,5332.747
1115550,H7O5N128Al128,5332.747
1115575,H7O5N128Al128,5332.747
1115600,H7O5N128Al128,5332.747
1115625,H7O5N128Al128,5332.747
1115650,H7O5N128Al128,5332.747
1115675,H7O5N128Al128,5332.747
1115700,H7O5N128Al128,5332.747
1115725,H7O5N128Al128,5332.747
1115750,H7O5N128Al128,5332.747
1115775,H7O5N128Al128,5332.747
1115800,H7O5N128Al128,5332.747
1115825,H7O5N128Al128,5332.747
1115850,H7O5N128Al128,5332.747
1115875,H7O5N128Al128,5332.747
1115900,H7O5N128Al128,5332.747
1115925,H7O5N128Al128,5332.747
1115950,H7O5N128Al128,5332.747
1115975,H7O5N128Al128,5332.747
1116000,H7O5N128Al128,5332.747
1116025,H7O5N128Al128,5332.747
1116050,H7O5N128Al128,5332.747
1116075,H7O5N128Al128,5332.747
1116100,H7O5N128Al128,5332.747
1116125,H7O5N128Al128,5332.747
1116150,H7O5N128Al128,5332.747
1116175,H7O5N128Al128,5332.747
1116200,H7O5N128Al128,5332.747
1116225,H7O5N128Al128,5332.747
1116250,H7O5N128Al128,5332.747
1116275,H7O5N128Al128,5332.747
1116300,H7O5N128Al128,5332.747
1116325,H7O5N128Al128,5332.747
1116350,H7O5N128Al128,5332.747
1116375,H7O5N128Al128,5332.747
1116400,H7O5N128Al128,5332.747
1116425,H7O5N128Al128,5332.747
1116450,H7O5N128Al128,5332.747
1116475,H7O5N128Al128,5332.747
1116500,H7O5N128Al128,5332.747
1116525,H7O5N128Al128,5332.747
1116550,H7O5N128Al128,5332.747
1116575,H7O5N128Al128,5332.747
1116600,H7O5N128Al128,5332.747
1116625,H7O5N128Al128,5332.747
1116650,H7O5N128Al128,5332.747
1116675,H7O5N128Al128,5332.747
1116700,H7O5N128Al128,5332.747
1116725,H7O5N128Al128,5332.747
1116750,H7O5N128Al128,5332.747
1116775,H7O5N128Al128,5332.747
1116800,H7O5N128Al128,5332.747
1116825,H7O5N128Al128,5332.747
1116850,H7O5N128Al128,5332.747
1116875,H7O5N128Al128,5332.747
1116900,H7O5N128Al128,5332.747
1116925,H7O5N128Al128,5332.747
1116950,H7O5N128Al128,5332.747
1116975,H7O5N128Al128,5332.747
1117000,H7O5N128Al128,5332.747
1117025,H7O5N128Al128,5332.747
1117050,H7O5N128Al128,5332.747
1117075,H7O5N128Al128,5332.747
1117100,H7O5N128Al128,5332.747
1117125,H7O5N128Al128,5332.747
1117150,H7O5N128Al128,5332.747
1117175,H7O5N128Al128,5332.747
1117200,H7O5N128Al128,5332.747
1117225,H7O5N128Al128,5332.747
1117250,H7O5N128Al128,5332.747
1117275,H7O5N128Al128,5332.747
1117300,H7O5N128Al128,5332.747
1117325,H7O5N128Al128,5332.747
1117350,H7O5N128Al128,5332.747
1117375,H7O5N128Al128,5332.747
1117400,H7O5N128Al128,5332.747
1117425,H7O5N128Al128,5332.747
1117450,H7O5N128Al128,5332.747
1117475,H7O5N128Al128,5332.747
1117500,H7O5N128Al128,5332.747
1117525,H7O5N128Al128,5332.747
1117550,H7O5N128Al128,5332.747
1117575,H7O5N128Al128,5332.747
1117600,H7O5N128Al128,5332.747
1117625,H7O5N128Al128,5332.747
1117650,H7O5N128Al128,5332.747
1117675,H7O5N128Al128,5332.747
1117700,H7O5N128Al128,5332.747
1117725,H7O5N128Al128,5332.747
1117750,H7O5N128Al128,5332.747
1117775,H7O5N128Al128,5332.747
1117800,H7O5N128Al128,5332.747
1117825,H7O5N128Al128,5332.747
1117850,H7O5N128Al128,5332.747
1117875,H7O5N128Al128,5332.747
1117900,H7O5N128Al128,5332.747
1117925,H7O5N128Al128,5332.747
1117950,H7O5N128Al128,5332.747
1117975,H7O5N128Al128,5332.747
1118000,H7O5N128Al128,5332.747
1118025,H7O5N128Al128,5332.747
1118050,H7O5N128Al128,5332.747
1118075,H7O5N128Al128,5332.747
1118100,H7O5N128Al128,5332.747
1118125,H7O5N128Al128,5332.747
1118150,H7O5N128Al128,5332.747
1118175,H7O5N128Al128,5332.747
1118200,H7O5N128Al128,5332.747
1118225,H7O5N128Al128,5332.747
1118250,H7O5N128Al128,5332.747
1118275,H7O5N128Al128,5332.747
1118300,H7O5N128Al128,5332.747
1118325,H7O5N128Al128,5332.747
1118350,H7O5N128Al128,5332.747
1118375,H7O5N128Al128,5332.747
1118400,H7O5N128Al128,5332.747
1118425,H7O5N128Al128,5332.747
1118450,H7O5N128Al128,5332.747
1118475,H9O6N128Al128,5350.762
1118500,H9O6N128Al128,5350.762
1118525,H9O6N128Al128,5350.762
1118550,H9O6N128Al128,5350.762
1118575,H7O5N128Al128,5332.747
1118600,H7O5N128Al128,5332.747
1118625,H7O5N128Al128,5332.747
1118650,H7O5N128Al128,5332.747
1118675,H7O5N128Al128,5332.747
1118700,H7O5N128Al128,5332.747
1118725,H7O5N128Al128,5332.747
1118750,H7O5N128Al128,5332.747
1118775,H7O5N128Al128,5332.747
1118800,H7O5N128Al128,5332.747
1118825,H7O5N128Al128,5332.747
1118850,H7O5N128Al128,5332.747
1118875,H7O5N128Al128,5332.747
1118900,H7O5N128Al128,5332.747
1118925,H7O5N128Al128,5332.747
1118950,H7O5N128Al128,5332.747
1118975,H7O5N128Al128,5332.747
1119000,H7O5N128Al128,5332.747
1119025,H7O5N128Al128,5332.747
1119050,H7O5N128Al128,5332.747
1119075,H7O5N128Al128,5332.747
1119100,H7O5N128Al128,5332.747
1119125,H7O5N128Al128,5332.747
1119150,H7O5N128Al128,5332.747
1119175,H7O5N128Al128,5332.747
1119200,H7O5N128Al128,5332.747
1119225,H7O5N128Al128,5332.747
1119250,H7O5N128Al128,5332.747
1119275,H7O5N128Al128,5332.747
1119300,H7O5N128Al128,5332.747
1119325,H7O5N128Al128,5332.747
1119350,H7O5N128Al128,5332.747
1119375,H7O5N128Al128,5332.747
1119400,H7O5N128Al128,5332.747
1119425,H7O5N128Al128,5332.747
1119450,H7O5N128Al128,5332.747
1119475,H7O5N128Al128,5332.747
1119500,H7O5N128Al128,5332.747
1119525,H7O5N128Al128,5332.747
1119550,H7O5N128Al128,5332.747
1119575,H7O5N128Al128,5332.747
1119600,H7O5N128Al128,5332.747
1119625,H7O5N128Al128,5332.747
1119650,H7O5N128Al128,5332.747
1119675,H9O6N128Al128,5350.762
1119700,H7O5N128Al128,5332.747
1119725,H7O5N128Al128,5332.747
1119750,H7O5N128Al128,5332.747
1119775,H7O5N128Al128,5332.747
1119800,H7O5N128Al128,5332.747
1119825,H7O5N128Al128,5332.747
1119850,H7O5N128Al128,5332.747
1119875,H7O5N128Al128,5332.747
1119900,H7O5N128Al128,5332.747
1119925,H7O5N128Al128,5332.747
1119950,H7O5N128Al128,5332.747
1119975,H7O5N128Al128,5332.747
1120000,H7O5N128Al128,5332.747
1120025,H7O5N128Al128,5332.747
1120050,H7O5N128Al128,5332.747
1120075,H7O5N128Al128,5332.747
1120100,H7O5N128Al128,5332.747
1120125,H7O5N128Al128,5332.747
1120150,H7O5N128Al128,5332.747
1120175,H7O5N128Al128,5332.747
1120200,H7O5N128Al128,5332.747
1120225,H7O5N128Al128,5332.747
1120250,H7O5N128Al128,5332.747
1120275,H7O5N128Al128,5332.747
1120300,H7O5N128Al128,5332.747
1120325,H7O5N128Al128,5332.747
1120350,H7O5N128Al128,5332.747
1120375,H7O5N128Al128,5332.747
1120400,H7O5N128Al128,5332.747
1120425,H7O5N128Al128,5332.747
1120450,H7O5N128Al128,5332.747
1120475,H7O5N128Al128,5332.747
1120500,H7O5N128Al128,5332.747
1120525,H7O5N128Al128,5332.747
1120550,H7O5N128Al128,5332.747
1120575,H7O5N128Al128,5332.747
1120600,H7O5N128Al128,5332.747
1120625,H7O5N128Al128,5332.747
1120650,H7O5N128Al128,5332.747
1120675,H7O5N128Al128,5332.747
1120700,H7O5N128Al128,5332.747
1120725,H7O5N128Al128,5332.747
1120750,H7O5N128Al128,5332.747
1120775,H7O5N128Al128,5332.747
1120800,H7O5N128Al128,5332.747
1120825,H7O5N128Al128,5332.747
1120850,H7O5N128Al128,5332.747
1120875,H7O5N128Al128,5332.747
1120900,H7O5N128Al128,5332.747
1120925,H7O5N128Al128,5332.747
1120950,H7O5N128Al128,5332.747
1120975,H7O5N128Al128,5332.747
1121000,H7O5N128Al128,5332.747
1121025,H7O5N128Al128,5332.747
1121050,H7O5N128Al128,5332.747
1121075,H7O5N128Al128,5332.747
1121100,H7O5N128Al128,5332.747
1121125,H7O5N128Al128,5332.747
1121150,H7O5N128Al128,5332.747
1121175,H7O5N128Al128,5332.747
1121200,H7O5N128Al128,5332.747
1121225,H7O5N128Al128,5332.747
1121250,H7O5N128Al128,5332.747
1121275,H7O5N128Al128,5332.747
1121300,H7O5N128Al128,5332.747
1121325,H7O5N128Al128,5332.747
1121350,H7O5N128Al128,5332.747
1121375,H7O5N128Al128,5332.747
1121400,H7O5N128Al128,5332.747
1121425,H7O5N128Al128,5332.747
1121450,H7O5N128Al128,5332.747
1121475,H7O5N128Al128,5332.747
1121500,H7O5N128Al128,5332.747
1121525,H7O5N128Al128,5332.747
1121550,H7O5N128Al128,5332.747
1121575,H7O5N128Al128,5332.747
1121600,H7O5N128Al128,5332.747
1121625,H7O5N128Al128,5332.747
1121650,H7O5N128Al128,5332.747
1121675,H7O5N128Al128,5332.747
1121700,H7O5N128Al128,5332.747
1121725,H7O5N128Al128,5332.747
1121750,H7O5N128Al128,5332.747
1121775,H7O5N128Al128,5332.747
1121800,H7O5N128Al128,5332.747
1121825,H7O5N128Al128,5332.747
1121850,H7O5N128Al128,5332.747
1121875,H7O5N128Al128,5332.747
1121900,H7O5N128Al128,5332.747
1121925,H7O5N128Al128,5332.747
1121950,H7O5N128Al128,5332.747
1121975,H7O5N128Al128,5332.747
1122000,H7O5N128Al128,5332.747
1122025,H7O5N128Al128,5332.747
1122050,H7O5N128Al128,5332.747
1122075,H7O5N128Al128,5332.747
1122100,H7O5N128Al128,5332.747
1122125,H7O5N128Al128,5332.747
1122150,H7O5N128Al128,5332.747
1122175,H7O5N128Al128,5332.747
1122200,H7O5N128Al128,5332.747
1122225,H7O5N128Al128,5332.747
1122250,H7O5N128Al128,5332.747
1122275,H7O5N128Al128,5332.747
1122300,H7O5N128Al128,5332.747
1122325,H7O5N128Al128,5332.747
1122350,H7O5N128Al128,5332.747
1122375,H7O5N128Al128,5332.747
1122400,H7O5N128Al128,5332.747
1122425,H7O5N128Al128,5332.747
1122450,H7O5N128Al128,5332.747
1122475,H7O5N128Al128,5332.747
1122500,H7O5N128Al128,5332.747
1122525,H7O5N128Al128,5332.747
1122550,H7O5N128Al128,5332.747
1122575,H7O5N128Al128,5332.747
1122600,H7O5N128Al128,5332.747
1122625,H7O5N128Al128,5332.747
1122650,H7O5N128Al128,5332.747
1122675,H7O5N128Al128,5332.747
1122700,H7O5N128Al128,5332.747
1122725,H7O5N128Al128,5332.747
1122750,H7O5N128Al128,5332.747
1122775,H7O5N128Al128,5332.747
1122800,H7O5N128Al128,5332.747
1122825,H7O5N128Al128,5332.747
1122850,H7O5N128Al128,5332.747
1122875,H7O5N128Al128,5332.747
1122900,H7O5N128Al128,5332.747
1122925,H9O6N128Al128,5350.762
1122950,H9O6N128Al128,5350.762
1122975,H9O6N128Al128,5350.762
1123000,H7O5N128Al128,5332.747
1123025,H7O5N128Al128,5332.747
1123050,H7O5N128Al128,5332.747
1123075,H7O5N128Al128,5332.747
1123100,H7O5N128Al128,5332.747
1123125,H7O5N128Al128,5332.747
1123150,H7O5N128Al128,5332.747
1123175,H7O5N128Al128,5332.747
1123200,H7O5N128Al128,5332.747
1123225,H7O5N128Al128,5332.747
1123250,H7O5N128Al128,5332.747
1123275,H7O5N128Al128,5332.747
1123300,H7O5N128Al128,5332.747
1123325,H7O5N128Al128,5332.747
1123350,H7O5N128Al128,5332.747
1123375,H7O5N128Al128,5332.747
1123400,H7O5N128Al128,5332.747
1123425,H7O5N128Al128,5332.747
1123450,H7O5N128Al128,5332.747
1123475,H7O5N128Al128,5332.747
1123500,H7O5N128Al128,5332.747
1123525,H7O5N128Al128,5332.747
1123550,H7O5N128Al128,5332.747
1123575,H7O5N128Al128,5332.747
1123600,H7O5N128Al128,5332.747
1123625,H7O5N128Al128,5332.747
1123650,H7O5N128Al128,5332.747
1123675,H7O5N128Al128,5332.747
1123700,H7O5N128Al128,5332.747
1123725,H7O5N128Al128,5332.747
1123750,H7O5N128Al128,5332.747
1123775,H7O5N128Al128,5332.747
1123800,H7O5N128Al128,5332.747
1123825,H7O5N128Al128,5332.747
1123850,H7O5N128Al128,5332.747
1123875,H7O5N128Al128,5332.747
1123900,H7O5N128Al128,5332.747
1123925,H7O5N128Al128,5332.747
1123950,H7O5N128Al128,5332.747
1123975,H7O5N128Al128,5332.747
1124000,H7O5N128Al128,5332.747
1124025,H7O5N128Al128,5332.747
1124050,H7O5N128Al128,5332.747
1124075,H7O5N128Al128,5332.747
1124100,H7O5N128Al128,5332.747
1124125,H7O5N128Al128,5332.747
1124150,H7O5N128Al128,5332.747
1124175,H7O5N128Al128,5332.747
1124200,H7O5N128Al128,5332.747
1124225,H7O5N128Al128,5332.747
1124250,H7O5N128Al128,5332.747
1124275,H7O5N128Al128,5332.747
1124300,H7O5N128Al128,5332.747
1124325,H7O5N128Al128,5332.747
1124350,H7O5N128Al128,5332.747
1124375,H7O5N128Al128,5332.747
1124400,H7O5N128Al128,5332.747
1124425,H7O5N128Al128,5332.747
1124450,H7O5N128Al128,5332.747
1124475,H7O5N128Al128,5332.747
1124500,H7O5N128Al128,5332.747
1124525,H7O5N128Al128,5332.747
1124550,H7O5N128Al128,5332.747
1124575,H7O5N128Al128,5332.747
1124600,H7O5N128Al128,5332.747
1124625,H7O5N128Al128,5332.747
1124650,H7O5N128Al128,5332.747
1124675,H7O5N128Al128,5332.747
1124700,H7O5N128Al128,5332.747
1124725,H7O5N128Al128,5332.747
1124750,H9O6N128Al128,5350.762
1124775,H9O6N128Al128,5350.762
1124800,H7O5N128Al128,5332.747
1124825,H7O5N128Al128,5332.747
1124850,H7O5N128Al128,5332.747
1124875,H7O5N128Al128,5332.747
1124900,H7O5N128Al128,5332.747
1124925,H7O5N128Al128,5332.747
1124950,H7O5N128Al128,5332.747
1124975,H7O5N128Al128,5332.747
1125000,H7O5N128Al128,5332.747
1125025,H7O5N128Al128,5332.747
1125050,H7O5N128Al128,5332.747
1125075,H7O5N128Al128,5332.747
1125100,H7O5N128Al128,5332.747
1125125,H7O5N128Al128,5332.747
1125150,H7O5N128Al128,5332.747
1125175,H7O5N128Al128,5332.747
1125200,H7O5N128Al128,5332.747
1125225,H7O5N128Al128,5332.747
1125250,H7O5N128Al128,5332.747
1125275,H7O5N128Al128,5332.747
1125300,H7O5N128Al128,5332.747
1125325,H7O5N128Al128,5332.747
1125350,H7O5N128Al128,5332.747
1125375,H7O5N128Al128,5332.747
1125400,H7O5N128Al128,5332.747
1125425,H7O5N128Al128,5332.747
1125450,H7O5N128Al128,5332.747
1125475,H7O5N128Al128,5332.747
1125500,H7O5N128Al128,5332.747
1125525,H7O5N128Al128,5332.747
1125550,H7O5N128Al128,5332.747
1125575,H7O5N128Al128,5332.747
1125600,H7O5N128Al128,5332.747
1125625,H7O5N128Al128,5332.747
1125650,H7O5N128Al128,5332.747
1125675,H7O5N128Al128,5332.747
1125700,H7O5N128Al128,5332.747
1125725,H7O5N128Al128,5332.747
1125750,H7O5N128Al128,5332.747
1125775,H7O5N128Al128,5332.747
1125800,H7O5N128Al128,5332.747
1125825,H7O5N128Al128,5332.747
1125850,H7O5N128Al128,5332.747
1125875,H7O5N128Al128,5332.747
1125900,H7O5N128Al128,5332.747
1125925,H7O5N128Al128,5332.747
1125950,H7O5N128Al128,5332.747
1125975,H7O5N128Al128,5332.747
1126000,H7O5N128Al128,5332.747
1126025,H7O5N128Al128,5332.747
1126050,H7O5N128Al128,5332.747
1126075,H7O5N128Al128,5332.747
1126100,H7O5N128Al128,5332.747
1126125,H7O5N128Al128,5332.747
1126150,H7O5N128Al128,5332.747
1126175,H7O5N128Al128,5332.747
1126200,H7O5N128Al128,5332.747
1126225,H7O5N128Al128,5332.747
1126250,H9O6N128Al128,5350.762
1126275,H7O5N128Al128,5332.747
1126300,H7O5N128Al128,5332.747
1126325,H7O5N128Al128,5332.747
1126350,H7O5N128Al128,5332.747
1126375,H7O5N128Al128,5332.747
1126400,H7O5N128Al128,5332.747
1126425,H7O5N128Al128,5332.747
1126450,H7O5N128Al128,5332.747
1126475,H7O5N128Al128,5332.747
1126500,H7O5N128Al128,5332.747
1126525,H7O5N128Al128,5332.747
1126550,H7O5N128Al128,5332.747
1126575,H7O5N128Al128,5332.747
1126600,H7O5N128Al128,5332.747
1126625,H7O5N128Al128,5332.747
1126650,H7O5N128Al128,5332.747
1126675,H7O5N128Al128,5332.747
1126700,H7O5N128Al128,5332.747
1126725,H7O5N128Al128,5332.747
1126750,H7O5N128Al128,5332.747
1126775,H7O5N128Al128,5332.747
1126800,H7O5N128Al128,5332.747
1126825,H7O5N128Al128,5332.747
1126850,H7O5N128Al128,5332.747
1126875,H7O5N128Al128,5332.747
1126900,H7O5N128Al128,5332.747
1126925,H7O5N128Al128,5332.747
1126950,H7O5N128Al128,5332.747
1126975,H7O5N128Al128,5332.747
1127000,H7O5N128Al128,5332.747
1127025,H7O5N128Al128,5332.747
1127050,H7O5N128Al128,5332.747
1127075,H7O5N128Al128,5332.747
1127100,H7O5N128Al128,5332.747
1127125,H7O5N128Al128,5332.747
1127150,H7O5N128Al128,5332.747
1127175,H7O5N128Al128,5332.747
1127200,H7O5N128Al128,5332.747
1127225,H7O5N128Al128,5332.747
1127250,H7O5N128Al128,5332.747
1127275,H7O5N128Al128,5332.747
1127300,H7O5N128Al128,5332.747
1127325,H7O5N128Al128,5332.747
1127350,H7O5N128Al128,5332.747
1127375,H7O5N128Al128,5332.747
1127400,H7O5N128Al128,5332.747
1127425,H7O5N128Al128,5332.747
1127450,H7O5N128Al128,5332.747
1127475,H7O5N128Al128,5332.747
1127500,H7O5N128Al128,5332.747
1127525,H7O5N128Al128,5332.747
1127550,H7O5N128Al128,5332.747
1127575,H7O5N128Al128,5332.747
1127600,H7O5N128Al128,5332.747
1127625,H7O5N128Al128,5332.747
1127650,H7O5N128Al128,5332.747
1127675,H7O5N128Al128,5332.747
1127700,H7O5N128Al128,5332.747
1127725,H7O5N128Al128,5332.747
1127750,H7O5N128Al128,5332.747
1127775,H9O6N128Al128,5350.762
1127800,H9O6N128Al128,5350.762
1127825,H9O6N128Al128,5350.762
1127850,H9O6N128Al128,5350.762
1127875,H9O6N128Al128,5350.762
1127900,H9O6N128Al128,5350.762
1127925,H7O5N128Al128,5332.747
1127950,H7O5N128Al128,5332.747
1127975,H7O5N128Al128,5332.747
1128000,H7O5N128Al128,5332.747
1128025,H7O5N128Al128,5332.747
1128050,H7O5N128Al128,5332.747
1128075,H7O5N128Al128,5332.747
1128100,H7O5N128Al128,5332.747
1128125,H7O5N128Al128,5332.747
1128150,H7O5N128Al128,5332.747
1128175,H7O5N128Al128,5332.747
1128200,H7O5N128Al128,5332.747
1128225,H7O5N128Al128,5332.747
1128250,H7O5N128Al128,5332.747
1128275,H7O5N128Al128,5332.747
1128300,H7O5N128Al128,5332.747
1128325,H7O5N128Al128,5332.747
1128350,H7O5N128Al128,5332.747
1128375,H7O5N128Al128,5332.747
1128400,H7O5N128Al128,5332.747
1128425,H7O5N128Al128,5332.747
1128450,H7O5N128Al128,5332.747
1128475,H7O5N128Al128,5332.747
1128500,H7O5N128Al128,5332.747
1128525,H7O5N128Al128,5332.747
1128550,H7O5N128Al128,5332.747
1128575,H9O6N128Al128,5350.762
1128600,H9O6N128Al128,5350.762
1128625,H9O6N128Al128,5350.762
1128650,H9O6N128Al128,5350.762
1128675,H9O6N128Al128,5350.762
1128700,H7O5N128Al128,5332.747
1128725,H7O5N128Al128,5332.747
1128750,H7O5N128Al128,5332.747
1128775,H7O5N128Al128,5332.747
1128800,H7O5N128Al128,5332.747
1128825,H7O5N128Al128,5332.747
1128850,H7O5N128Al128,5332.747
1128875,H7O5N128Al128,5332.747
1128900,H7O5N128Al128,5332.747
1128925,H7O5N128Al128,5332.747
1128950,H7O5N128Al128,5332.747
1128975,H7O5N128Al128,5332.747
1129000,H7O5N128Al128,5332.747
1129025,H7O5N128Al128,5332.747
1129050,H7O5N128Al128,5332.747
1129075,H7O5N128Al128,5332.747
1129100,H7O5N128Al128,5332.747
1129125,H7O5N128Al128,5332.747
1129150,H7O5N128Al128,5332.747
1129175,H7O5N128Al128,5332.747
1129200,H7O5N128Al128,5332.747
1129225,H7O5N128Al128,5332.747
1129250,H7O5N128Al128,5332.747
1129275,H7O5N128Al128,5332.747
1129300,H7O5N128Al128,5332.747
1129325,H7O5N128Al128,5332.747
1129350,H7O5N128Al128,5332.747
1129375,H7O5N128Al128,5332.747
1129400,H7O5N128Al128,5332.747
1129425,H7O5N128Al128,5332.747
1129450,H7O5N128Al128,5332.747
1129475,H7O5N128Al128,5332.747
1129500,H7O5N128Al128,5332.747
1129525,H7O5N128Al128,5332.747
1129550,H7O5N128Al128,5332.747
1129575,H7O5N128Al128,5332.747
1129600,H7O5N128Al128,5332.747
1129625,H7O5N128Al128,5332.747
1129650,H7O5N128Al128,5332.747
1129675,H7O5N128Al128,5332.747
1129700,H7O5N128Al128,5332.747
1129725,H7O5N128Al128,5332.747
1129750,H7O5N128Al128,5332.747
1129775,H7O5N128Al128,5332.747
1129800,H7O5N128Al128,5332.747
1129825,H7O5N128Al128,5332.747
1129850,H7O5N128Al128,5332.747
1129875,H7O5N128Al128,5332.747
1129900,H7O5N128Al128,5332.747
